,Unnamed: 0,사업자등록번호,Unnamed: 2,기업명,기업영문명,대표자명,종업원수,종업원수기준년월,산업분류코드,산업분류코드설명,기업규모,기업형태,업태명,설립일,이메일주소,전화번호,팩스전화번호,우편번호,주소,상세주보,대분류,중분류,소분류,세분류,indCd1_str
5773,7934,3148600985,,(주)엔에***,"NS DEVIL CO.,L***",이**,12.0,Apr-20,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,일반,서비스 외,20111110.0,zzoo@nsdevil.com,16611878,042 3670770,34027.0,대전 유성구 테크노9로 35,"3층 305호 (탑립동,아이티전용벤처타운)",정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5774,8125,1138600112,,(주)피닉***,"Phoenixdarts Co., L***",이**,121.0,Dec-20,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,외감,제조도소매,20090101.0,keemaster@darts.kr,02  890 6767,02  890 6766,8390.0,서울 구로구 디지털로26길 111,"306호 (구로동,제이엔케이디지털타워)",정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5775,8129,1138609526,,(주)씨엘***,"CL GAME CO.,L***",최**,4.0,Mar-19,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,일반,서비스,20080201.0,rowt1000@empal.com,070 50312300,02  21090934,13449.0,경기도 성남시 수정구 창업로,"54, 8층 803호 (시흥동,글로벌게임허브센터)",정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5776,8217,6138604683,,(주)스카이엔터테***,Sky Entertainment Co***,권**,31.0,Mar-19,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,일반,서비스,20160622.0,,070-4400-0710,,6237.0,서울 강남구 논현로81길 12,"3층 (역삼동,조앤리빌딩)",정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5777,8277,2778607578,,(주)모***,"monorama Co.,L***",김**,6.0,Apr-20,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,일반,서비스업,20150713.0,kimch@mono-rama.com,7051525467,5040544082,2455.0,서울특별시 동대문구 회기로 117-3,"303호 (회기동,지역열린동)",정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5778,8672,1058701645,,(주)제이투와이***,"JToY Soft Co.,L***",정**,15.0,Mar-19,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,일반,서비스,20100628.0,gmpguru@j2ysoft.com,02  63420808,02-6342-0809,6231.0,서울특별시 강남구 도곡로 205,"7층 (역삼동,와이케이빌딩)",정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5779,8777,1388103321,,(주)펄***,Pearl Abyss Co***,허**,930.0,Dec-21,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,코스닥등록,서비스업,20100910.0,max@pearlabyss.com,031 476 8583,031 476 8584,14055.0,경기 안양시 동안구 시민대로327번길 24,"(관양동,펄어비스안양오피스)",정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5780,8808,1448500266,,엔씨소**,NCSOFT CORPORATION_Pangyo R&D cen***,김**,2354.0,May-16,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중견기업,거래소상장,서비스 도매 소매 부동산업 통신,,,02-1600-0020,,13494.0,경기 성남시 분당구 대왕판교로644번길,12 (삼평동),정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5781,9032,8848102553,,(주)바인트리***,"VINETREESOFT Co.,L***",신**,6.0,Apr-20,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,일반,,20170324.0,,053 6228764,053 6228764,42681.0,대구광역시 달서구 구마로 217,"301호 (성당동,앞동)",정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5782,9342,4348606211,,모아이***,,이*,103.0,Mar-19,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,20160324.0,,070-5102-5529,,,"서울 강남구 언주로30길 39 15층,18층 (도곡동,에스이아이타워)",,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5783,9346,1208606182,,엑스엘***,,송재경외***,480.0,Jun-22,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,대기업,외감,정보통신업,20030410.0,,031-789-3570,,,"경기 성남시 분당구 대왕판교로645번길 14 7층,8층 (삼평동,네오위즈판교타워)",,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5784,9381,2208706379,,아이지**,,조**,467.0,Dec-21,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,대기업,외감,정보통신업,20050301.0,,02-2271-8800,,,"서울특별시 영등포구 문래로28길 25 6층 일부, 7층, 8층 일부 (문래동3가,엔타워)",,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5785,9383,2118808768,,블루클***,,권**,15.0,Jun-18,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,20100624.0,,02-857-1104,,,"서울특별시 구로구 중앙로 18 703호 (고척동,고척헤리움더원)",,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5786,9506,2148803052,,더블유***,,김**,315.0,Jun-22,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중견기업,유가증권시장,정보통신업,20120501.0,,02-563-2961,,,"서울 강남구 테헤란로 152 16층 (역삼동,강남파이낸스센터)",,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5787,9745,1198601487,,노크**,,박**,18.0,Mar-19,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,20101220.0,,02-6299-5960,,,"서울특별시 금천구 가산디지털2로 169-16 303호,304호,305호 (가산동,하우스디퍼스타)",,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,58211
5788,865,8998707411,,(주)메가***,"Mega Joint Co., L***",홍**,9.0,Sep-19,70129,기타 공학 연구개발업,중소기업,일반,,20150727.0,,02 2138 2717,031 8042 2718,3722.0,서울특별시 서대문구 연세로 50,"공학원 212비호 (신촌동,연세대학교)","전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,공학 연구개발업,70129
5789,2854,1018200478,,(재)한국정보통신산업***,HANGUK INFORMATION COMMUNICATIONS INDUSTRIAL RESERCH FOUNDAT***,강**,17.0,Mar-19,70129,기타 공학 연구개발업,기타(비영리법인),일반,비영리서비스,20110330.0,,031-231-3410,031-269-5210,16324.0,경기도 수원시 장안구 하률로12번길 80,(천천동),"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,공학 연구개발업,70129
5790,3181,2068700852,,(주)드***,"Dronix Co., L***",김**,6.0,Mar-19,70129,기타 공학 연구개발업,중소기업,일반,서비스 외,20150112.0,root@dronix.co.kr,02-6223-7901,02-454-7901,4991.0,서울특별시 광진구 자양로 201,"401호 (구의동,항석빌딩)","전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,공학 연구개발업,70129
5791,872,6178600287,,(주)셀***,Cellivery Therapeutics I***,조**,103.0,Sep-21,70111,"물리, 화학 및 생물학 연구개발업",중소기업,코스닥등록,제조,20140314.0,sales@cellivery.com,02-3151-8900,02-3151-8949,3929.0,서울 마포구 성암로 189,"9층 906호 (상암동,중소기업DMC타워)","전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,자연과학 연구개발업,70111
5792,3644,1498802795,,(주)엑소코***,EXOCOBIO ***,조**,82.0,Dec-20,70111,"물리, 화학 및 생물학 연구개발업",중소기업,외감,"전문,과학및기술서비스업",20170103.0,sojung.lee@exocobio.com,02  20383915,02  20383916,8594.0,서울특별시 금천구 가산디지털1로 19,"306호 (가산동,대륭테크노타운18차)","전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,자연과학 연구개발업,70111
5793,3879,1198608817,,(주)블***,"Blue Gold Co.,L***",김**,9.0,Mar-19,70111,"물리, 화학 및 생물학 연구개발업",중소기업,일반,서비스,20140619.0,ceo@bluegold.co.kr,02  60842430,0504024 9753,8826.0,서울특별시 관악구 관악로,"1, 연구공원 본관2층 (신림동,서울대학교)","전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,자연과학 연구개발업,70111
5794,884,3428809930,,(주)메이***,"Maker Box Co., L***",이**,5.0,Apr-20,72919,"기타 기술 시험, 검사 및 분석업",중소기업,일반,서비스/연구개발업/제조업,20170309.0,,02-6012-9410,200000000,3925.0,서울 마포구 월드컵북로 396,"1013-1호 (상암동,누리꿈스퀘어연구개발타워)","전문, 과학 및 기술 서비스업","건축 기술, 엔지니어링 및 기타 과학기술 서비스업",기타 과학기술 서비스업,"기술 시험, 검사 및 분석업",72919
5795,3013,1358100492,,(주)아프로***,"Apro R & D Co, ***",김**,41.0,Jun-19,72919,"기타 기술 시험, 검사 및 분석업",중소기업,외감,사업서비스/제조,20010626.0,htkim@apro.re.kr,02-2108-1119,02  21081559,8377.0,서울특별시 구로구 디지털로33길,"28, 202,203,204,205호 (구로동,우림이비즈센터)","전문, 과학 및 기술 서비스업","건축 기술, 엔지니어링 및 기타 과학기술 서비스업",기타 과학기술 서비스업,"기술 시험, 검사 및 분석업",72919
5796,3098,1778108461,,(주)아이***,"IDK Co.,L***",김**,21.0,Aug-20,72919,"기타 기술 시험, 검사 및 분석업",중소기업,일반,,20160726.0,peterkim17@naver.com,042 863 7782,042 861 7780,34027.0,대전 유성구 테크노9로 35,"306호 (탑립동,아이티전용벤처타운)","전문, 과학 및 기술 서비스업","건축 기술, 엔지니어링 및 기타 과학기술 서비스업",기타 과학기술 서비스업,"기술 시험, 검사 및 분석업",72919
5798,887,2208707378,,(주)시피***,"CPST Co., L***",이**,6.0,Mar-19,46733,플라스틱 물질 및 합성고무 도매업,중소기업,일반,도매업/제조업,20050105.0,sales 01@cpstech.net,02-417-0413,02-417-0418,5510.0,서울특별시 송파구 올림픽로35가길,"10, 5층 에이-511호 (신천동,잠실더샵스타파크)",도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,화학 물질 및 화학제품 도매업,46733
5799,1252,6038807348,,(주)모아***,"Moa Polymer Co., L***",김**,1.0,Apr-20,46733,플라스틱 물질 및 합성고무 도매업,중소기업,일반,,20180608.0,,,,4193.0,서울특별시 마포구 백범로37길 12,"104동 1203호 (신공덕동,신공덕1차삼성래미안아파트)",도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,화학 물질 및 화학제품 도매업,46733
5800,1515,1068601077,,한국에버라이트***,"Everlite Korea Co., L***",오**,16.0,Dec-20,46733,플라스틱 물질 및 합성고무 도매업,중소기업,외감,도매,20040330.0,everlite@chol.com,02  749 6763,02  749 6764,4146.0,서울특별시 마포구 마포대로 109,"O동 23층 2302호 (공덕동,롯데캐슬프레지던트)",도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,화학 물질 및 화학제품 도매업,46733
5801,6700,1098109289,,(주)***,"Jewootech Co., L***",고**,1.0,Jun-15,46733,플라스틱 물질 및 합성고무 도매업,중소기업,일반,"도,소매/도，소매",20020221.0,aaron@jewootech.co.kr,02-3663-8208,02  36638225,4148.0,서울 마포구 백범로,"178, A동 1808호 (공덕동,신영지웰오피스텔)",도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,화학 물질 및 화학제품 도매업,46733
5805,893,2208709262,,(주)홈***,Home Choice Corporat***,조**,49.0,Dec-20,59130,"영화, 비디오물 및 방송프로그램 배급업",중견기업,외감,서비스/소매,20070214.0,eunsun3401@cablevod.co.kr,02 566 0056,02 562 0096,3926.0,서울 마포구 상암산로 76,"15층 (상암동,YTN뉴스퀘어빌딩)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 배급업",59130
5806,908,2208802559,,콘텐츠웨이브***,Content Wavve Co***,이**,130.0,Dec-20,59130,"영화, 비디오물 및 방송프로그램 배급업",대기업,외감,서비스,20120522.0,,02-6322-0123,02-556-2535,7328.0,서울특별시 영등포구 여의나루로 60,"19층 (여의도동,여의도포스트타워)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 배급업",59130
5807,9350,1208700854,,넥스트엔터테인먼***,,김**,42.0,Jun-22,59130,"영화, 비디오물 및 방송프로그램 배급업",중견기업,등록,정보통신업,20080701.0,,02-3490-9300,,,서울 강남구 학동로9길 5 (논현동),,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 배급업",59130
5808,895,2208705160,,(주)에이***,"APEC Co., L***",백**,15.0,Apr-21,28111,전동기 및 발전기 제조업,중소기업,일반,건설업/서비스/제조,20080104.0,simon@apecorp.org,02-571-7002,02-2055-1365,8589.0,서울특별시 금천구 가산디지털2로 46,"609호, 610호 (가산동,에이스태세라타워)",제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업",28111
5809,907,2208807095,,(주)태성에스***,TAESUNG ***,김성훈외***,64.0,Apr-21,72121,건물 및 토목엔지니어링 서비스업,중소기업,일반,"도매/서비스/전문, 과학 및 기술서비스업",20120106.0,jpark@tssni.com,02-554-1020,070-7614-1056,6250.0,서울 강남구 역삼로8길 15,"7층 (역삼동,홍우빌딩)","전문, 과학 및 기술 서비스업","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","건축 기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,72121
5810,1949,2208608812,,(주)에스텍컨설***,"S-TECH Consulting Group Co.,L***",정**,27.0,Aug-20,72121,건물 및 토목엔지니어링 서비스업,중소기업,일반,서비스,20010328.0,ilishlove@nate.com,02-717-5784,02-717-4330,4088.0,서울 마포구 신수로 52,"302호 (신수동,전국재해대책위원회재해대책회관)","전문, 과학 및 기술 서비스업","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","건축 기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,72121
5811,3656,1248804428,,(주)코바엔지***,COBA Engneering ***,윤**,4.0,Sep-19,72121,건물 및 토목엔지니어링 서비스업,중소기업,일반,,20151229.0,jnyun1234@gmail.com,02 6933 0888,02 6933 0889,4156.0,서울 마포구 독막로 331,"1107호 (도화동,마스터즈타워)","전문, 과학 및 기술 서비스업","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","건축 기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,72121
5812,6599,1058707907,,(주)세한***,"sehanenc Co., L***",김**,16.0,Aug-21,72121,건물 및 토목엔지니어링 서비스업,중소기업,일반,"전문, 과학 및 기술서비스",20090226.0,sehan08@hanmail.net,02-322-7631,02-322-7639,4033.0,서울 마포구 잔다리로 58,"4층 (서교동,서경빌딩)","전문, 과학 및 기술 서비스업","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","건축 기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,72121
5813,912,2298108842,,(주)푸***,PULOON TECHNOLOGY I***,함**,152.0,Sep-21,29180,사무용 기계 및 장비 제조업,중소기업,코스닥등록,제조,19970724.0,sales@puloon.co.kr,02  69594700,02  69594720,6721.0,서울 서초구 효령로60길 23-10,(서초동),제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,사무용 기계 및 장비 제조업,29180
5814,4206,1398100152,,(주)**,"Eulji Co., L***",박**,35.0,Mar-19,29180,사무용 기계 및 장비 제조업,중소기업,일반,제조업,19860113.0,junhkim@eulji.co.kr,032-814-2040,032-814-2046,21635.0,인천광역시 남동구 논곡로,10 (남촌동),제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,사무용 기계 및 장비 제조업,29180
5815,4985,1238600482,,(주)스카이디스***,"Sky Display Co., L***",박**,6.0,Mar-19,29180,사무용 기계 및 장비 제조업,중소기업,일반,도매/제조업,20120201.0,bobbykim@skydisplay.co.kr,031 382 4950,031-382-4951,14093.0,경기도 안양시 만안구 안양로 111,"304호, 305호 (안양동,경기벤처연성대학교센터)",제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,사무용 기계 및 장비 제조업,29180
5816,918,3058103715,,(주)**,"ILSEONG CO.,L***",지**,9.0,Mar-19,29131,액체 펌프 제조업,중소기업,일반,건설업/제조,20000105.0,ilsung@ilsungpump.co.kr,02  26189233,02  26189236,8207.0,서울특별시 구로구 경인로63길,21-6 (신도림동),제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"펌프 및 압축기 제조업; 탭, 밸브 및 유사 장치 제조 포함",29131
5817,921,2118601851,,(주)디핀다트***,"DIPPIN`S DOTS KOREA CO.,L***",박**,76.0,Aug-21,10502,아이스크림 및 기타 식용빙과류 제조업,중소기업,외감,도소매/제조,19970820.0,webmaster@dippindots.co.kr,02  549 1776,02  549 6484,17605.0,경기도 안성시 서운면 제3공단1길 148,(신능리),제조업,식료품 제조업,낙농제품 및 식용 빙과류 제조업,낙농제품 및 식용 빙과류 제조업,10502
5818,6195,1178109291,,(주)동***,"TONG HARK FOOD CO. ,***",계**,75.0,Dec-20,10502,아이스크림 및 기타 식용빙과류 제조업,중소기업,외감,도매/음식료품제조업/제조/제조업,19970317.0,itjung77@hotmail.com,02-3281-7252,02-3281-7256,8592.0,서울 금천구 가산디지털2로 14,"509호 (가산동,대륭테크노타운12차)",제조업,식료품 제조업,낙농제품 및 식용 빙과류 제조업,낙농제품 및 식용 빙과류 제조업,10502
5819,922,2118600651,,(주)코리아데이타네***,"KOREA DATA NETWORK CO., L***",이**,28.0,Apr-20,71400,시장조사 및 여론조사업,중소기업,일반,서비스,19950703.0,webmaster@kdn21.co.kr,02-548-5141,02  548 5144,6136.0,서울특별시 강남구 봉은사로30길 56,"(역삼동,케이디엔빌딩)","전문, 과학 및 기술 서비스업",전문 서비스업,시장 조사 및 여론 조사업,시장 조사 및 여론 조사업,71400
5820,1321,5328705142,,(주)나우***,nownfuture.***,양길태외***,22.0,Jul-18,71400,시장조사 및 여론조사업,중소기업,일반,부동산업/서비스,20160701.0,,02 3453 7552,02 3453 7599,4138.0,서울 마포구 숭문4길 15,"2층 (염리동,한진빌딩)","전문, 과학 및 기술 서비스업",전문 서비스업,시장 조사 및 여론 조사업,시장 조사 및 여론 조사업,71400
5821,1322,5418106461,,(주)리서치***,"Research Factory Co.,***",호**,8.0,Apr-20,71400,시장조사 및 여론조사업,중소기업,일반,서비스,20150318.0,sjyoun@univ.me,02 6925 0714,02 735 0005,4156.0,서울 마포구 독막로 331,3층 (도화동),"전문, 과학 및 기술 서비스업",전문 서비스업,시장 조사 및 여론 조사업,시장 조사 및 여론 조사업,71400
5822,3006,2208809055,,스미베코리아***,"Sumibe Korea Co., L***",아사쿠마스미토시외***,1.0,May-16,71400,시장조사 및 여론조사업,중소기업,일반,서비스,20120903.0,,02-2112-0329,02 5691859,6132.0,서울특별시 강남구 논현로 507,"2014호 (역삼동,성지하이츠3차빌딩)","전문, 과학 및 기술 서비스업",전문 서비스업,시장 조사 및 여론 조사업,시장 조사 및 여론 조사업,71400
5823,6067,1208702688,,(주)버즈메***,Buzz Met***,이**,6.0,Feb-21,71400,시장조사 및 여론조사업,중소기업,일반,도매업/서비스/서비스(사업관련)업,20130610.0,,02-6244-0700,02-6242-0701,6753.0,서울특별시 서초구 양재천로19길 42,"(양재동,세련빌딩)","전문, 과학 및 기술 서비스업",전문 서비스업,시장 조사 및 여론 조사업,시장 조사 및 여론 조사업,71400
5824,6743,1058709267,,(주)한국***,"CNR KOREA Co., L***",홍**,6.0,Jun-21,71400,시장조사 및 여론조사업,중소기업,일반,서비스,20130201.0,,02-333-3250,02-333-3225,4045.0,서울 마포구 양화로 64,"602호 (서교동,서교제일빌딩)","전문, 과학 및 기술 서비스업",전문 서비스업,시장 조사 및 여론 조사업,시장 조사 및 여론 조사업,71400
5825,931,2128103981,,(주)한국보원***,"Hankuk Bowonbio Co., L***",김**,9.0,Mar-19,20422,"치약, 비누 및 기타 세제 제조업",중소기업,일반,도매/소매/제조,20030128.0,dosevent@naver.com,02-475-5917,02 475 5924,5836.0,서울특별시 송파구 법원로 127,"318호, 319호, 320호 (문정동,문정대명벨리온)",제조업,화학 물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업",20422
5826,1701,1148600535,,(주)웰메이드생***,"WELLMADE HOUSEHOLD & HEALTH CARE CO., L***",권**,47.0,Aug-21,20422,"치약, 비누 및 기타 세제 제조업",중소기업,외감,"제조업,도소매,서비스",20040430.0,royal2407@hanmail.net,031-352-8153,031 352 3048,18514.0,경기 화성시 정남면 정남산단1길 44,(음양리),제조업,화학 물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업",20422
5827,2795,4208606381,,케이엠제약***,"KMPHARMACEUTICAL Co.,***",강**,78.0,Mar-21,20422,"치약, 비누 및 기타 세제 제조업",중소기업,코스닥등록,도매/도소매/제조업,20150710.0,,02-3477-8422,02-3477-8423,17953.0,경기 평택시 포승읍 평택항로268번길 121,(도곡리),제조업,화학 물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업",20422
5828,6673,1138105213,,애경산업***,"Aekyung Industrial Co., L***",임재영외***,879.0,Sep-21,20422,"치약, 비누 및 기타 세제 제조업",중견기업,거래소상장,도매/도소매/부동산/소매/음식/제조,19850425.0,kkbbww@aekyung.co.kr,27682000,02  818 8000,4051.0,서울특별시 마포구 양화로 188,(동교동),제조업,화학 물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업",20422
5829,934,2128101708,,(주)양***,"Yangheun Machinery Co, ***",한**,35.0,Mar-19,29229,기타 가공 공작기계 제조업,중소기업,일반,제조업,20051226.0,index@yangheon.com,02  477 8619,02  488 8421,5304.0,서울특별시 강동구 천중로51길 6,(길동),제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,가공 공작기계 제조업,29229
5830,941,2148600302,,(주)에스에이엠지엔터테***,"SAMG ENTERTAINMENT CO., L***",김**,196.0,Nov-21,59112,애니메이션 영화 및 비디오물 제작업,중소기업,외감,"도매 및 소매업/서비스/정보통신업/제조/제조업/출판, 영상, 방송통신 및 정보서비스업",20000726.0,ceo@sam-g.com,02-535-6773,02-523-4573,6151.0,서울 강남구 테헤란로 325,8층 (역삼동),정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5831,949,2158605580,,(주)그래***,Geurae P Jik***,홍**,12.0,May-21,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,"부동산/서비스/서비스업/전문, 과학 및 기술서비스업",20020604.0,kang410@grafizix.com,070-4137-5071,070-4137-5070,4629.0,서울특별시 중구 퇴계로20길 71,3층 (남산동2가),정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5832,1234,8818606688,,(주)프렛즐스***,"Peuretjeul Studio Co., L***",윤**,6.0,Apr-20,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,서비스,20170414.0,,263820303,,3977.0,서울 마포구 연남로,"47, 6층 (연남동)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5833,1552,6201806874,,비행선스***,B Haengseon Stu***,강**,14.0,Jun-21,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,서비스/소매,20161028.0,,010-5154-0948,0504-098-0948,4068.0,서울 마포구 와우산로10길,"29-4, 1층 101호 (상수동)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5834,1904,1148603026,,(주)시너지***,SYNERGY MEDIA I***,강**,4.0,Sep-20,59112,애니메이션 영화 및 비디오물 제작업,중소기업,폐업,"서비스,도소매",20020814.0,info@synergymedia.co.kr,02  540 4124,02  540 4125,3920.0,서울 마포구 성암로 330,"A동 601호 (상암동,디엠씨첨단산업센터)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5835,2002,2338106005,,(주)***,Endorp***,손**,12.0,Mar-19,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,서비스,20140407.0,,7048963399,7082443399,4056.0,서울 마포구 와우산로 175,"301호 (동교동,세교빌딩)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5836,2473,3928708745,,(주)아***,"Arbor Lux Co., L***",변**,3.0,Apr-20,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,,20180618.0,,  02 8839697,02-713-0270,4174.0,서울 마포구 마포대로 38,"A동 9층 907호 (도화동,일신빌딩)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5837,2754,1178102223,,(주)***,"Aenijak Co., L***",이**,40.0,Mar-19,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,서비스,20130301.0,,02  780 1382,02 7801382,4631.0,서울특별시 중구 퇴계로20나길 10,"4층, 5층 (남산동2가,신화빌딩)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5838,3436,1088108345,,(주)제이엠애니***,"JM ANIMATION CO.,L***",정*,3.0,Mar-19,59112,애니메이션 영화 및 비디오물 제작업,중소기업,폐업,"도매,제조",20031230.0,meejj@hanmail.net,02  20287259,02  20287255,8377.0,서울특별시 구로구 디지털로33길,"48, 601호 (구로동,대륭포스트타워7차)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5839,6306,1138600325,,레트로봇***,"RETROBOT CO.,L***",이*,25.0,Mar-19,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,"도소매/서비스,제조",20120911.0,retrobot1@hometax.go.kr,070 86116240,262806095,8376.0,서울특별시 구로구 디지털로33길 55,"10층 1005호 (구로동,이엔씨벤처드림타워2차)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5840,7399,5685008240,,피노애니메이션스***,P No Animation Stu***,강**,,,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,,,,010-3391-7073,,11627.0,경기 의정부시 백석로 33,"103동 1901호 (호원동,삼익1차아파트)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
